Height,Weight,shirt_size,trouser_size
170.679158553035,81.2878570693108,XL,38
192.905040761712,107.758766591223,XXL,40
162.4488134055,69.2389355243863,M,34
175.29214940556,89.0503295142302,XL,38
165.014520560345,78.2559456829111,L,36
183.020523056044,91.777399191574,XXL,40
170.120736483122,87.9169151514315,XL,38
178.511419649259,84.786452497513,XL,38
170.670655214839,81.5207984666818,XL,38
167.393843059885,76.0295908343166,L,36
187.190022426726,105.559330475167,XXL,40
172.655686083764,77.8932934216691,L,36
166.699950540263,81.6443482824424,XL,38
167.192834905505,74.2012095312636,L,36
182.158309802882,86.6334914201525,XL,38
186.70084129767,93.2009503267558,XXL,40
162.642089850113,66.8464355610359,M,34
173.430965719508,90.5382513714513,XXL,40
188.820396606175,99.9641689692632,XXL,40
177.321259733153,93.5694890826811,XXL,40
181.40158193629,94.903496799467,XXL,40
186.160431500871,103.672436474412,XXL,40
183.101060175207,93.1628326010064,XXL,40
162.342934350591,76.1319660496696,XL,36
183.508204868756,87.7753568550742,XL,38
179.316442289156,85.4797181889561,XL,38
179.998664924303,97.5138404126546,XXL,40
182.77430478862,89.9945472214242,XL,38
173.110402556296,80.8145823191091,XL,38
175.0810376936,85.993525154712,XL,38
168.399950295201,81.737852678739,XL,38
165.794789963323,68.0091379915113,M,34
173.949434425961,82.05310842409,XL,38
166.729501168965,77.156292802283,L,36
174.926625836999,81.1107896798488,XL,38
173.886951713918,82.2649860418477,XL,38
176.076115633459,88.1465347845624,XL,38
178.979368867942,92.196420538953,XXL,40
184.569714386728,99.3798143524674,XXL,40
176.122755135364,82.5105729317502,XL,38
174.165156872727,84.3571464597693,XL,38
181.909273147639,91.4801406216366,XXL,40
175.016012428472,79.5804771804646,L,36
184.567840417679,85.4545475252077,XL,38
181.305990522545,98.5966071736755,XXL,40
178.514152118513,95.9707668015016,XXL,40
179.604431318462,89.3852405262566,XL,38
174.043975660763,84.6941547760285,XL,38
156.821270605351,63.5074062181824,M,32
174.682058537625,85.0715564018854,XL,38
186.864336296738,93.1494082022557,XXL,40
169.061715210777,81.2912025195986,XL,38
178.586835515325,94.5723428980387,XXL,40
184.31312024549,96.055557055004,XXL,40
187.172112251445,103.622560291861,XXL,40
173.079770281148,77.4734915600414,L,36
173.8809351527,84.4627157680321,XL,38
187.550880361766,104.02656776731,XXL,40
169.336449514343,80.2325492760441,XL,38
188.977671608627,109.289484577126,XXL,40
172.12694342416,78.3215339816368,L,36
162.736510370717,70.4631575185729,XL,34
169.253191945504,77.279474003424,L,36
176.225968850569,88.3368258745132,XL,38
177.805029576241,86.2224246115972,XL,38
189.470630266868,103.018264642057,XXL,40
173.891913044105,79.6619225234305,L,36
176.737517930254,84.8347436182029,XL,38
170.301162743056,83.0359386344958,XL,38
180.907495398348,88.4238625765312,XL,38
170.366699663314,75.8790942704781,L,36
185.724020772467,94.6095282414022,XXL,40
168.817149377096,77.0948330239559,L,36
172.177285889502,74.5416169445632,L,36
178.687729371606,88.8910941625771,XL,38
180.659416163427,93.2748669929022,XXL,40
183.635862923115,96.1879243640769,XXL,40
175.146550668548,87.9190318662425,XL,38
170.544514297019,74.9079626967121,L,36
177.715670978788,86.1092782878111,XL,38
174.174618004954,85.7863044553636,XL,38
172.956130712596,77.0818827175992,L,36
192.749000143564,101.665022835037,XXL,40
182.858774208443,95.7165814150178,XXL,40
173.880156091151,84.1567477045273,XL,38
184.066243322846,94.4807590731675,XXL,40
172.052351297556,75.4560884755458,L,36
177.888445578131,79.0723524707752,L,36
183.369991345278,98.0649951410594,XXL,40
176.76607416914,85.2131861643566,XL,38
180.469332839264,91.0515987468808,XXL,40
179.856281054013,82.3558373693261,XL,38
172.877261485768,85.896183484411,XL,38
186.413107131985,92.3120567709915,XXL,40
191.36762371206,99.1248275770229,XXL,40
183.521869989013,93.0926833227061,XXL,40
168.086710604479,80.0496181731134,XL,38
156.663341782181,70.9624158137388,XL,34
182.606233392032,90.6411526673719,XXL,40
158.691078852982,67.5463296297773,M,34
172.634672459321,84.6432390741437,XL,38
177.021256351123,91.3903838412157,XXL,40
159.889651027122,68.3431320660034,M,34
181.253058644074,89.5720167825832,XL,38
171.024240883849,85.143103915386,XL,38
172.1603626182,87.180286325788,XL,38
175.669966395007,79.5133029424959,L,36
174.912548817551,91.5328263410546,XXL,40
170.372663878174,92.3031086289459,XXL,40
170.950601027549,84.978935882007,XL,38
171.512583868036,79.1063224974379,L,36
174.163671650486,81.5540127720577,XL,38
181.778954034577,89.8233655218346,XL,38
186.001954688046,95.5019674113112,XXL,40
176.377245594669,76.8822613670494,L,36
181.922667829807,99.9431710302777,XXL,40
167.052034778618,77.7480391092714,L,36
184.771143187107,94.5201991240146,XXL,40
170.76740256305,80.7725131921944,XL,38
180.029678676242,87.2482042829031,XL,38
177.705540283011,85.7392052633224,XL,38
167.315768629311,80.8376593753066,XL,38
179.982344363935,83.684662523582,XL,38
181.851113185849,89.7599885704764,XL,38
177.929514886945,83.8390059059889,XL,38
171.450170630536,79.7776722424356,L,36
165.477666545316,63.7354785425954,M,32
175.318354307044,85.0796573369718,XL,38
179.887668361813,83.6639860467369,XL,38
179.982740946574,86.5449860982806,XL,38
172.858303006081,80.30025660746,XL,38
177.385920651975,84.4968981387498,XL,38
161.269932087909,72.7971165904193,XL,34
169.243760462591,74.4159210218061,L,36
180.047050768619,87.0388811688479,XL,38
171.085758762841,82.2693284701572,XL,38
178.919411219453,102.419950822642,XXL,40
176.346133609372,89.0172929303753,XL,38
174.866596845732,84.8343267883422,XL,38
181.177940510306,89.1851772747599,XL,38
191.218431396847,99.3879989236338,XXL,40
173.518038352623,79.03545236119,L,36
169.617958262339,71.992248982206,L,34
179.246415923689,84.3517804553481,XL,38
170.157565255668,72.466609249909,L,34
171.724488991112,81.1413513931784,XL,38
184.85665280428,91.2559449692208,XXL,40
183.789952553739,79.4536729477814,XL,36
179.425546409987,86.0961932127716,XL,38
174.147935450822,86.3482552900331,XL,38
173.071602933638,87.3483761127749,XL,38
161.01862344717,61.9936177260542,M,32
161.725071134322,73.2907787763159,XL,36
176.72819639414,88.5968028143651,XL,38
175.519037600086,88.2604080861137,XL,38
180.246956819329,80.9893919444819,XL,38
178.71361402274,88.9666401741672,XL,38
175.881386561833,81.3591898004591,XL,38
175.087456228883,85.1059288939059,XL,38
183.953813834086,92.8530498978301,XXL,40
173.822663170494,88.2722024169902,XL,38
181.853413697162,89.2090982638913,XL,38
185.344517555956,90.9500613108134,XXL,40
174.553434185033,84.5610789102706,XL,38
179.317447256735,90.8873981936973,XXL,40
179.181779933181,95.1212950062936,XXL,40
155.286647610182,57.0741305358625,S,30
179.881031647916,92.7961682157681,XXL,40
172.308483748576,87.2569383725334,XL,38
183.781120269751,101.878421007211,XXL,40
178.022892981043,90.129717350731,XXL,40
166.405322715821,73.8129574061235,L,36
176.195282120223,84.9729684755433,XL,38
178.904237128656,85.6193147344962,XL,38
175.674496869648,90.9933845204407,XXL,40
175.469411189303,88.1238836365601,XL,38
166.687514299446,85.4198047998215,XL,38
178.445823119773,79.854256593629,L,36
188.625167048334,99.1136344561815,XXL,40
186.507043987248,101.237515891661,XXL,40
175.140828124908,81.8653087412894,XL,38
176.046136940017,86.8243241839282,XL,38
182.802778821617,95.4783959239466,XXL,40
175.929743849417,89.0744836357923,XL,38
176.078448905746,93.4752800456508,XXL,40
164.010384035501,75.9513224188902,XL,36
176.798941774451,85.0629696639436,XL,38
182.823856500254,92.1138661817107,XXL,40
181.311745207317,93.2339281182618,XXL,40
175.042206254621,84.6922342296968,XL,38
179.443733453153,94.1459263045544,XXL,40
181.840337391764,91.4493606738247,XXL,40
182.525986620888,92.0369281044323,XXL,40
162.94022755815,69.79936166858,M,34
172.929667222084,73.7134488108442,L,36
180.817295079444,87.5293198781591,XL,38
173.380447789337,84.5062759518066,XL,38
173.114884844141,81.3079853508406,XL,38
168.326453403411,72.1252065305287,L,34
164.496138835024,80.3877634288527,XXL,38
164.069925123153,73.3168420235121,XL,36
171.211114348837,72.0093758660722,L,34
183.179103685725,83.770970512258,XL,38
173.085715663823,75.88346595946,L,36
176.662185200192,84.7773938013632,XL,38
182.381318091929,88.9975883716203,XL,38
172.902339687617,78.33817710724,L,36
173.997761378504,93.3906165328382,XXL,40
175.873770756337,87.1350395364965,XL,38
159.530318936225,63.1901604972071,M,32
162.017460933558,76.6900402513032,XL,36
181.505006823072,85.8087994188295,XL,38
178.710645640113,91.4449692011529,XXL,40
178.915622570714,88.0404523866429,XL,38
173.696342685015,76.2731101288825,L,36
180.211660232532,84.3552526679072,XL,38
180.608167023394,93.6638508604389,XXL,40
178.143574942909,84.4172851766502,XL,38
154.776778841227,63.5716970299803,M,32
182.124070093498,90.6939761447115,XXL,40
180.745221274681,89.474951139872,XL,38
180.662790435661,94.1544403842073,XXL,40
178.947025959936,82.9421153061831,XL,38
183.802919962712,98.0015013837425,XXL,40
172.483178733509,76.0792590096214,L,36
172.021337399478,81.6700815443394,XL,38
182.306483187195,86.3679923245886,XL,38
184.903693788579,89.1327040885524,XL,38
178.825330185227,85.5449147900229,XL,38
185.783671383483,98.5375209944363,XXL,40
178.914878646108,89.4381767109081,XL,38
174.046005611415,80.1530425977236,XL,38
158.736622066483,65.526682028268,M,32
176.087739922175,99.2942630056493,XXL,40
182.672486875168,92.4631788411454,XXL,40
183.040478067568,93.4134802961879,XXL,40
184.676349165708,92.6983761786999,XXL,40
172.452823077918,80.8878074170727,XL,38
177.528602710586,90.7731368408148,XXL,40
173.5307346854,78.8239415160343,L,36
182.128712636167,92.076968279257,XXL,40
166.472368381779,66.1852166503298,M,34
164.64661982211,75.3550639163797,XL,36
174.473548058811,90.8577953891481,XXL,40
191.584987712523,100.780869919309,XXL,40
179.308066345381,98.721644981876,XXL,40
180.357141635298,88.5549488942777,XL,38
171.103265325724,80.8182253397576,XL,38
170.604234651625,84.5290990545076,XL,38
184.373573571995,92.6884348194778,XXL,40
172.008328232758,77.8962284777551,L,36
182.305309740703,90.77728506002,XXL,40
154.778039539941,69.1044599093115,M,34
173.419748252553,82.3062924735565,XL,38
174.371553614759,79.8458302562933,L,36
172.307524356107,84.2473667431871,XL,38
183.87554801546,93.7450870575845,XXL,40
176.168027314162,85.0037894224705,XL,38
176.55078162727,90.828386387459,XXL,40
170.104527482719,81.9353569779065,XL,38
172.869446019301,85.1750863683356,XL,38
187.572725127266,93.2037974253929,XXL,40
178.888323311387,90.3302057768086,XXL,40
173.635940267942,85.2405015499138,XL,38
190.898471602822,113.541857006146,XXL,40
167.941658257897,83.520140688745,XL,38
172.145417631827,84.8959427740372,XL,38
153.078662899778,60.3042303575651,M,32
179.780362550234,87.8879552071219,XL,38
165.403147254574,75.2232641754144,L,36
168.185245915868,81.9075269354729,XL,38
175.304139099428,87.0051478355417,XL,38
170.547105999277,84.2718894235725,XL,38
176.469421386449,94.8812771233537,XXL,40
177.143653531831,83.314373307319,XL,38
173.493521296521,92.1837976845089,XXL,40
180.473499744488,86.6395926224879,XL,38
172.625855267766,86.6200899197552,XL,38
167.070172110452,77.2104064130141,L,36
179.186790665561,88.5317552728958,XL,38
174.891336044211,89.2302935689098,XL,38
171.745612753343,75.2762925999318,L,36
161.960685697748,71.4461551015578,XL,34
177.081530431056,91.3857838290675,XXL,40
176.679995092722,85.3847140378279,XL,38
177.822792075068,83.4889580507979,XL,38
173.002186628738,74.2533787195666,L,36
183.11740902807,93.9525603617475,XXL,40
185.611375915885,95.7599887546666,XXL,40
187.715322305157,93.7308027965745,XXL,40
170.18903181871,77.8076088735589,L,36
166.976762102154,75.5787384392165,L,36
162.208346546585,71.4013442110376,XL,34
172.167951607606,86.14150758649,XL,38
172.803587190124,82.8902911116514,XL,38
168.981796059989,74.7179126857288,L,36
176.16925996349,91.1456454324844,XXL,40
167.327421963592,79.0616513470414,L,36
173.634080123372,88.2082971782569,XL,38
191.864541751597,96.1654695699479,XXL,40
172.217191330772,84.9531559398038,XL,38
172.375353062995,79.6519834682058,L,36
168.90954938131,73.7650938836505,L,36
164.975061738723,73.890246053725,XL,36
176.157703731682,81.8826908292628,XL,38
172.574674123588,83.9188788344618,XL,38
171.319586916161,77.340043569529,L,36
176.884933566046,86.2963506494143,XL,38
184.010840307424,94.9474293445841,XXL,40
171.348143119414,82.8392111379933,XL,38
177.668181057691,89.1189228600452,XL,38
182.065409209264,97.9192407024756,XXL,40
165.069748911401,76.8428597698296,L,36
152.9512271356,66.6583590263813,M,34
181.392415517806,87.3498196725559,XL,38
175.043141398485,91.9602053385759,XXL,40
186.967130566103,95.9167819566862,XXL,40
174.471368353659,82.0695780664302,XL,38
188.772521275602,95.2732362230397,XXL,40
171.074127636767,79.2107685530313,L,36
173.64166050535,85.8213865241845,XL,38
176.996454289579,85.3443180645208,XL,38
174.861250705193,69.6118799008236,M,34
169.037731972882,81.2370792784435,XL,38
175.239879696319,84.3797533974557,XL,38
170.989105560329,80.7749196493557,XL,38
165.001397126165,74.5230975734249,L,36
181.263531066645,96.4313302282223,XXL,40
174.620906114674,79.222093062987,L,36
177.584335040799,89.0988691485317,XL,38
187.890177071861,98.3658505166225,XXL,40
175.432943592287,83.2711716729649,XL,38
174.617343211146,88.5031671274303,XL,38
172.648171321028,75.4377609308806,L,36
167.147278084302,81.1804856922999,XL,38
164.032482310128,71.1764383705014,XL,34
178.974248885767,87.0537065370384,XL,38
181.179606325813,90.0032120573936,XXL,40
180.260059991945,83.0965636744542,XL,38
165.70867297751,71.9486546712194,L,34
176.533106124165,84.6382327210652,XL,38
178.28873220834,89.8752519837501,XL,38
173.98857936568,83.7605876941451,XL,38
175.747234060967,75.411155922583,L,36
179.230937067173,86.0477495117683,XL,38
176.343266054363,90.4189644647382,XXL,40
177.235802676272,86.8619148123125,XL,38
171.376771657309,82.350984619053,XL,38
163.663799537426,75.5999835429481,XL,36
169.926661555207,87.0967757090047,XL,38
178.181051740858,90.7853977635586,XXL,40
169.385077713672,77.4337016915309,L,36
156.492246176691,61.9917423518244,M,32
173.134820524254,88.0775780771549,XL,38
175.817702732352,99.0256886001854,XXL,40
177.967461386194,88.8391743786928,XL,38
177.50396515917,82.4062082249368,XL,38
175.345912114011,82.011451972019,XL,38
179.62229603248,93.2356866393235,XXL,40
175.470065586174,83.1912794078745,XL,38
173.76994994091,83.4655850837091,XL,38
178.059705368524,87.08771028327,XL,38
183.380964609576,87.9020448434176,XL,38
181.957912866802,91.041933976954,XXL,40
174.364427268866,80.9226133572916,XL,38
168.601164761923,74.2909773212827,L,36
175.443329264238,93.9017560709638,XXL,40
174.901047786757,84.1595134835254,XL,38
183.61557409034,97.0218271962843,XXL,40
166.343996491952,78.2296913335266,L,36
179.424204456433,95.6164055435569,XXL,40
182.776336880495,95.156335035107,XXL,40
180.475252352672,97.6396587370578,XXL,40
177.241616938023,87.0711250609463,XL,38
176.355398367134,90.8175054130126,XXL,40
183.670602638181,90.6056506223644,XXL,40
167.157176310703,86.8916687499748,XL,38
167.424025469792,76.0776426585389,L,36
179.438784667525,92.9266177193212,XXL,40
165.694618236812,75.9190447670986,L,36
178.30017782033,97.0707009203906,XXL,40
162.733639733889,66.7674679718506,M,34
169.720896824374,80.816074108793,XL,38
188.245252683969,109.248417236267,XXL,40
175.263905035131,95.7645317125847,XXL,40
177.791523233745,89.1343392487184,XL,38
171.368137708678,77.330358778651,L,36
189.09438334893,96.9332350014566,XXL,40
178.102508275224,81.7571044216202,XL,38
174.717243586805,81.6182993453662,XL,38
172.027213909294,80.8756862003583,XL,38
179.933275845842,91.3492391576072,XXL,40
178.645096734896,86.3683752584163,XL,38
176.472621197259,86.9825492010401,XL,38
180.25685707183,88.0865740878474,XL,38
162.926323221964,72.4085875397855,XL,34
179.488336755204,91.5361304953357,XXL,40
176.508469487444,84.2245890179328,XL,38
173.962476455279,82.7041039372239,XL,38
170.011693992705,80.5595021265414,XL,38
169.817272141176,81.8027477711807,XL,38
177.448055259125,83.3764683798129,XL,38
169.406052854615,71.5442107869543,L,34
179.24074867959,93.1139536842202,XXL,40
163.394593711303,74.3787633053052,XL,36
165.078167456667,65.5671970443674,M,32
173.047636076487,80.692808515452,XL,38
182.764887529487,94.2079236861817,XXL,40
174.582452367807,83.6922704246015,XL,38
180.243586794157,85.6068457868082,XL,38
180.084772408531,87.7492614215943,XL,38
182.459543993023,94.6615821015406,XXL,40
166.910975033844,73.6139968654028,L,36
173.967931764492,87.7512447019299,XL,38
178.105761137654,82.7430808268656,XL,38
169.84280407139,75.4768567976717,L,36
184.01190984439,92.0761510146107,XXL,40
180.070480030499,88.3085114081413,XL,38
173.505811121418,77.7027885171557,L,36
181.850748764422,91.2902114289004,XXL,40
174.953115826281,87.2461770107405,XL,38
176.157432177354,88.2012171266195,XL,38
177.894381871555,90.4912067539199,XXL,40
174.425520337528,84.4270435732805,XL,38
168.827140477501,81.9939700109306,XL,38
178.560946882394,96.8294519170136,XXL,40
183.769613653954,91.5869593188981,XXL,40
178.765027303001,86.0541380814906,XL,38
165.127697490099,71.4913018221151,L,34
173.117032138892,80.2874895311706,XL,38
177.606234092922,93.9275239325859,XXL,40
186.519150639559,94.7421773095807,XXL,40
161.849459175694,71.1094395953097,XL,34
158.136936615252,58.6458088905035,S,30
183.413789181075,91.6668778160489,XXL,40
188.580074955635,100.80936839659,XXL,40
178.091321799471,98.4052179526789,XXL,40
183.391057351004,91.5700899924067,XXL,40
172.955851087697,79.449177554624,L,36
172.824278548687,84.3942587537873,XL,38
181.414133164184,85.7107010131836,XL,38
185.097936145315,99.3485052905379,XXL,40
176.890224805857,87.5169783033689,XL,38
171.918186853411,85.3764921332803,XL,38
171.153165389966,81.6884246310356,XL,38
161.083658950615,68.4274877114799,M,34
165.647512206988,79.3473671236708,L,36
176.443281364083,87.5335167558751,XL,38
175.084051850741,84.7223689589944,XL,38
175.811203238536,85.3160930393336,XL,38
175.111812854815,78.1913442331942,L,36
171.330028864931,88.5204354820595,XL,38
166.056144921691,69.0774528572232,M,34
176.883852245987,78.9965092141083,L,36
164.567745883069,71.2141543730448,XL,34
174.911988498328,87.1021533009276,XL,38
170.391490991154,82.5577858888276,XL,38
170.278717674362,76.1638994405441,L,36
170.930190519933,86.0961892765514,XL,38
179.194848806675,88.0924757419922,XL,38
166.128409685186,79.9027477317205,L,36
170.459654875727,72.2623275370772,L,34
169.831321664432,78.7130440431016,L,36
182.76661906894,93.2422182299052,XXL,40
162.655909270971,73.9576922820778,XL,36
156.529687128177,67.0712086777442,M,34
180.237361250831,91.6783276940943,XXL,40
169.956132735481,75.7051918038339,L,36
175.820497551957,76.4400344776931,L,36
171.131902723399,85.6255390631906,XL,38
181.714348912516,96.0873254424503,XXL,40
182.602288252393,92.4853484283374,XXL,40
186.969946235783,98.158335944272,XXL,40
162.804666865414,73.3955150337746,XL,36
180.245047493983,88.4582446994756,XL,38
178.511890104312,92.2901832961898,XXL,40
171.30891343733,77.7368702751282,L,36
176.461664791268,84.8765637885974,XL,38
174.608863686893,86.0828147116305,XL,38
180.089710422744,90.9299015428937,XXL,40
169.338566351344,71.4353800097578,L,34
172.183550288906,78.7630939780904,L,36
173.880868983323,83.244346917736,XL,38
176.555025017547,87.6444962918468,XL,38
177.214795271327,85.658205846501,XL,38
168.877567616761,79.8363121510216,L,36
184.725615301188,99.3970805379821,XXL,40
181.585055075201,86.1780017361907,XL,38
181.542869216513,89.846233023538,XL,38
164.184200051064,74.8750649796135,XL,36
177.0122150349,84.5393192690724,XL,38
177.812412162611,85.1468296864529,XL,38
170.26338743014,71.41875892046,L,34
177.508664859903,84.245388606402,XL,38
166.008708630201,71.6871448366359,L,34
163.690548086547,62.6377148817927,M,32
173.447521321339,82.2837698390396,XL,38
177.638576206653,80.4589501714421,XL,38
173.691604942981,86.9053352740091,XL,38
171.477812757968,82.9607793250601,XL,38
182.556363504115,87.6058865162756,XL,38
182.978919015634,82.2319131484367,XL,38
174.46988400025,80.9695737532403,XL,38
174.469692044587,84.9680213594694,XL,38
171.600238774706,87.5240832534296,XL,38
176.569726746006,85.9216974728283,XL,38
183.397847355639,88.3903585124739,XL,38
181.1165143147,89.3452487348972,XL,38
176.871697604796,79.5558751498808,L,36
175.784125049143,89.0259157074669,XL,38
170.667873240812,84.8734786151694,XL,38
183.31131777196,90.2827556406583,XXL,40
176.856533712853,93.4477795194228,XXL,40
172.468222466292,83.5550100404374,XL,38
164.507077653985,72.1558675730687,XL,34
175.327312657191,81.9653224109563,XL,38
176.226468717685,87.4343374309192,XL,38
160.051611070212,73.7951519582833,XL,36
177.225759092716,89.642515611645,XL,38
178.382853899842,88.5168036609413,XL,38
164.936790800455,66.1178502853942,M,34
193.722416366752,112.212646631088,XXL,40
168.817053256485,75.3034108468593,L,36
173.766360231658,81.3870750941314,XL,38
182.323885851924,90.5888635190777,XXL,40
171.153207382062,90.0609526351762,XXL,40
178.041744905103,88.9893292263055,XL,38
184.710332239847,93.6198452445305,XXL,40
179.198393112245,86.3481237511826,XL,38
163.789421444392,74.6823215095495,XL,36
173.786756205577,86.0024556807316,XL,38
171.187829333114,81.4530100759134,XL,38
177.195301805969,85.7088539672933,XL,38
169.701976455379,81.4365658472938,XL,38
176.263279083534,92.7989038835724,XXL,40
178.866022166875,86.5637235229929,XL,38
159.241042575991,69.8029721566015,M,34
180.852215594606,95.3313717390934,XXL,40
165.190895997444,76.4840824187069,L,36
176.72276383207,93.7123077633032,XXL,40
187.449297571462,96.0545201392709,XXL,40
172.943644359729,80.4548900226966,XL,38
181.475871909825,87.5046142048076,XL,38
172.815698196458,80.7907466119224,XL,38
172.148170764647,72.1614366466776,L,34
173.175162104843,77.3562151475804,L,36
185.396925617876,93.2811585326148,XXL,40
177.563984680553,83.1347076781326,XL,38
173.224941384079,85.3670672297749,XL,38
174.713181196093,87.2746548856203,XL,38
171.623698413223,84.393843891429,XL,38
179.894592499802,83.6952933421475,XL,38
187.153464047941,95.8374374654619,XXL,40
159.895921664288,66.0857958538516,M,34
166.257871250577,73.1771934825677,L,36
184.750184202893,95.7851537555312,XXL,40
174.854134834926,82.3507881669159,XL,38
171.366398211975,73.6977944316919,L,36
155.774394527682,63.4248548206456,M,32
186.330292589054,96.2777382324679,XXL,40
165.504974973621,71.5271499870599,L,34
182.833847555158,100.133725313832,XXL,40
179.994052947338,84.1062886666765,XL,38
171.752758503795,82.5107972542971,XL,38
173.579121730845,82.8603910855483,XL,38
178.682947485765,95.930535395356,XXL,40
179.026010694352,89.4881161786837,XL,38
172.170806862717,82.8357556742053,XL,38
184.049946336673,92.2704447845592,XXL,40
178.897402682397,87.6510315756861,XL,38
180.4755535632,96.2117979110203,XXL,40
176.842209318895,84.5288502141896,XL,38
166.833206076544,84.4909323444437,XL,38
178.886110626005,78.9460322173087,L,36
176.729454562454,81.9706259827366,XL,38
172.935866309101,83.1565829513336,XL,38
184.447275291319,90.2903211982428,XXL,40
180.230754740668,89.1581830849065,XL,38
199.461654481708,115.162021030616,XXL,40
169.610997839133,71.1600117198599,L,34
175.862110944103,89.6116495588339,XL,38
172.019422262357,79.9542752948655,L,36
183.236946499079,92.8209983669933,XXL,40
172.211099044843,80.6423425058245,XL,38
181.499922165407,90.9871903664211,XXL,40
167.755588173467,77.2182838775359,L,36
171.891600791674,83.9596089576995,XL,38
169.503430500022,77.801933142759,L,36
176.748328842613,79.9073539844949,L,36
165.406667361442,70.9313761054517,L,34
171.301499659342,76.3993483962241,L,36
177.332892645891,92.1804736580171,XXL,40
186.469544316297,100.797373888264,XXL,40
168.205196304956,74.1945161496033,L,36
177.65007147699,81.8613166557076,XL,38
182.472184524498,85.7437136842539,XL,38
185.941569591705,100.09114716294,XXL,40
187.571104366344,103.543795640221,XXL,40
170.994771651036,74.0681408012726,L,36
181.671055867684,88.0367048309756,XL,38
181.151347284684,95.3770477233895,XXL,40
173.21326865549,82.1130359345001,XL,38
164.34763198163,70.7051018759953,XL,34
190.100901523967,96.7669998239226,XXL,40
172.441629221725,73.9151629480386,L,36
176.16451605116,84.3303014260075,XL,38
180.215615151421,89.2213973051551,XL,38
175.761771769099,86.882068070825,XL,38
175.940471864157,78.1635684867889,L,36
174.814106912014,86.5290308174827,XL,38
170.043604634101,79.0005705973852,L,36
177.598888787079,88.3255673549437,XL,38
175.598026749587,87.1677438718118,XL,38
182.482003381868,89.1334650045345,XL,38
188.129872462312,97.2240277487394,XXL,40
169.361869921132,79.2614754893918,L,36
157.201513127746,63.8676140964127,M,32
170.815973492881,75.5659641587716,L,36
160.042155226732,71.8108837597099,XL,34
183.071828078875,92.0109724818223,XXL,40
190.208455582218,95.7833296788054,XXL,40
179.477034088905,84.2570093529307,XL,38
166.974042777595,81.4149969286232,XL,38
184.814744986595,90.9485327317343,XXL,40
171.803604968443,74.653555178631,L,36
154.231542325701,56.0768348772787,S,30
162.238458636121,69.1975550651326,M,34
161.988151573285,72.8595458147085,XL,34
183.799764535422,94.0726359546061,XXL,40
178.831675942483,91.1004364490954,XXL,40
174.328220019167,87.968407420109,XL,38
168.66814670917,76.3346016759773,L,36
168.528699452228,78.3511074359277,L,36
178.701784130192,82.865856585442,XL,38
171.511791998437,84.0503149610034,XL,38
176.679554743531,89.1221408122615,XL,38
167.716646888059,76.6007998756453,L,36
174.009841768095,83.2772498775476,XL,38
180.926566032804,89.8413835283958,XL,38
172.416234328727,80.3987948322456,XL,38
169.857507503135,78.4992395057611,L,36
167.5187361967,84.3354519594562,XL,38
177.851085708875,82.8098048352714,XL,38
173.471277151634,77.9800590315465,L,36
177.835000543825,83.6307998471955,XL,38
175.693225925499,78.85602833199,L,36
177.23278423512,92.2856081106209,XXL,40
172.943275890403,77.1674500566674,L,36
176.805078120783,82.3535300119434,XL,38
177.177971643862,81.7225878895736,XL,38
177.404281210893,88.8553483663523,XL,38
181.112606349868,87.4739015165927,XL,38
166.01989988548,72.065429720949,L,34
171.015154648428,85.8267686795187,XL,38
177.449623580167,87.0502128241422,XL,38
174.671956637861,85.2049243981944,XL,38
178.492359083273,85.6910489333902,XL,38
173.149096304085,90.7213201474143,XXL,40
174.672357396672,85.1420098149293,XL,38
166.382249621632,73.366270141051,L,36
177.783118571948,84.2221015330611,XL,38
183.688157101708,96.0532487729355,XXL,40
184.555456890387,84.454294205135,XL,38
175.549124181327,83.6142792471026,XL,38
177.87813585289,93.3709078569063,XXL,40
171.845080207237,81.1548390971645,XL,38
180.748697935854,88.1689252947618,XL,38
165.297491248425,80.6101997819518,XL,38
184.266821064157,90.3413880535381,XXL,40
167.449396644137,67.3068923184923,M,34
183.770272222653,92.098323495033,XXL,40
161.365270971267,71.1183690786071,XL,34
183.702194266922,95.0052576333565,XXL,40
173.904175968362,87.3315828244134,XL,38
172.071555615015,79.9522739226905,L,36
170.935593973221,75.6627011831602,L,36
162.73006965443,66.1627824931971,M,34
176.605364772242,85.063774580229,XL,38
178.070867794118,91.5708940790102,XXL,40
169.608287479209,73.2820063901471,L,36
172.612252982071,76.6822181898037,L,36
169.461875458619,83.3320238888647,XL,38
181.394575604372,89.7489221306245,XL,38
181.368878704264,95.7862886622015,XXL,40
176.09620203181,88.9673233767432,XL,38
180.280286538151,90.6321637518974,XXL,40
173.24207445594,81.1500126602927,XL,38
174.735299784221,77.3481117747894,L,36
158.631593153517,68.3635197273857,M,34
166.477986382569,76.339546873533,L,36
181.428564187455,83.6154882284268,XL,38
175.488097785004,89.9974729887477,XL,38
168.132180387061,80.0976974320637,XL,38
180.712631969807,93.3333088455159,XXL,40
165.025624923934,75.6378770742435,L,36
173.089877363104,89.5739555348377,XL,38
159.188116894768,75.342731173424,XL,36
163.896905999684,71.0057130143618,XL,34
176.304461819853,81.0078306177587,XL,38
168.062993546085,84.9615782786693,XL,38
178.275031953507,82.9639289069964,XL,38
180.294973961484,83.3444024067012,XL,38
